author,text,hashtags,likes,retweets,replies,views,created_at,url
PredX.ai,"Happy June! Here’s to smart moves, solid gains, and tuning out the noise From mainstream narratives to the wildest memecoins — it’s all happening on PredX!   Following us? You’re already ahead — we drop daily token updates from  #STRAIGHT ,  $DEXTER ,  #TITCOIN ,  #CHILLGUY  & more","#STRAIGHT,#TITCOIN,#CHILLGUY",12,6,3,1858,2025-06-01T13:00:23.000Z,https://x.com/PredX_AI/status/1929161104003092638
Chef Crypto,"not to mention, in these 2 months,  chill guy  has secured listings on almost every t1 exchange.

the path of  chill  isn’t always easy... but the reward will be chiller than you could imagine. today marks 2 months since CHILLGUY graduated from  @pumpdotfun @pumpdotfun .

since then, a lot has happened:  our holder base grew to 137.5k people",,230,54,23,4359,2025-01-16T17:38:13.000Z,https://x.com/chefcrypto_/status/1879946272322515328
Chill Guy,"If you need followers just drop your handle here 

I'm following back within 2 seconds",,0,0,0,0,2025-06-04T09:28:06.000Z,https://x.com/kaito_guy/status/1930194844904767735
Getz | Tigerroulade,just a  chill guy #sampo #sampokoski #hsr,"#sampo,#sampokoski,#hsr",2825,559,8,27565,2025-05-29T22:51:20.000Z,https://x.com/getsu_bragin/status/1928222655435407699
just a chill guy | fan page,"your honor, my client was just being a  chill guy .",,293,47,27,6643,2025-03-17T10:35:49.000Z,https://x.com/chillguycto/status/1901583244677484797
chillguyXRPL,"Yo, good morning chillers!   Back from Vegas, and damn, that party life hit hard. Body’s screaming for a reset. Let’s keep it low-key today, fam—vibes only, no stress.  #ChillMode",#ChillMode,8,1,3,69,2025-06-04T13:58:06.000Z,https://x.com/ChillguyXRPL/status/1930262790838563190
Unique Aliens,"Buy  #Chillguy  !   Now is the time!  DO NOT BUY BITCOIN.

BUY ALTCOINS.",#Chillguy,0,0,0,0,2025-06-03T19:19:02.000Z,https://x.com/UniqueAliensNFT/status/1929981167102537936
More Passion $ENERGY ARCADE,New Game alert:  Chill guy  has entered the matrix help him escape! LIVE NOW  #memecoin #gaming,"#memecoin,#gaming",25,1,21,224,2025-06-02T00:46:49.000Z,https://x.com/Moreenergysol/status/1929338883159769149
Lwanda,"Piastri is a living example of that ""I'm just a  chill guy "" meme.",,0,0,0,0,2025-06-01T14:45:22.000Z,https://x.com/Lwanda_/status/1929187521012940854
moobae,come  chill  with us in  @monad_xyz  concert ! thanks for having me  @Aliross8793 @vasdie @realmamio  i wuv you  guys,,18,1,8,564,2025-05-31T16:08:04.000Z,https://x.com/iiamooo/status/1928845945640223072
DOMBA.eth,"Beberapa Memecoin yang menurut saya aman setidaknya untuk siklus ini :  $GOAT ,  #MOODENG ,  #FARTCOIN ,  #CHILLGUY  

Kalian bisa coba app :  @GeckoTerminal  
Untuk memantau Meme kesukaan kalian mulai dari : Jumlah Holder, Persentasi Buy and Sell 24jam, Volume, FDV dan lain-lain.

Cocok Dear son, Lock in.  #Moodeng #Moodeng  

Patience is key. I hope Dev  #MOODENG #MOODENG  
doesn't commit suicide like  #ZEREBRO #ZEREBRO  x.com/Tuadi27181965/…","#MOODENG,#FARTCOIN,#CHILLGUY,#Moodeng,#Moodeng,#MOODENG,#MOODENG,#ZEREBRO,#ZEREBRO",78,12,13,11704,2025-06-04T04:02:28.000Z,https://x.com/Tuadi27181965/status/1930112893355470986
Crypto Lord,"BlackRock/goverments/corporations buying more than ever OTC 

People that put their live savings into  chill guy  / Fart coin are telling you it’s over.

Holy shit...padawans...patience.

 All this money is just gonna flow back into utility alts. 

Log off.",,774,19,81,104410,2025-05-25T14:08:17.000Z,https://x.com/Thecryptolord_/status/1926641473291739495
Kevin,"Ive been offline all day. But now I feel like trying this on $ CHILLGUY  
IT's weekend so 0.5% risk",,82,18,4,2858,2025-06-01T17:37:47.000Z,https://x.com/TradelikeKevin/status/1929230912077627700
KNIGHT,#chillguy,#chillguy,121,27,20,6683,2025-06-01T16:03:41.000Z,https://x.com/cryptoknight890/status/1929207230529724451
Bangkok Post,"Chill Guy , the ultimate meme character, symbolises  chill  in every situation that everyone needs to know. #ChillGuy #ChillGuyMeme","#ChillGuy,#ChillGuyMeme",477,121,41,43348,2024-12-05T07:00:00.000Z,https://x.com/BangkokPostNews/status/1864565370520240477
"Wizard Of SoHo (,)",Chill guy  is a 1bn memecoin larping as a 10mm… this is the only token where I haven’t care about price or charts or anything cuz I am just a  chill guy,,314,42,56,42841,2024-11-18T21:30:31.000Z,https://x.com/wizardofsoho/status/1858623849622913295
Dr. Riyoo,You  guys  need to  chill  with jeeting… 27k clipped straight to 21k,,14,5,3,223,2025-06-04T09:05:12.000Z,https://x.com/machalariyo/status/1930189079901036582
Chill guy,@GiveRep  is always the best  .,,0,0,0,0,2025-06-04T14:13:17.000Z,https://x.com/guy_chill97758/status/1930266610784227482
Gibbs,Asian  #ChillGuy,#ChillGuy,70,18,2,814,2025-06-03T16:19:41.000Z,https://x.com/CryptoGibbs28/status/1929936034521063602
momo⌘ | momoflisa⨀,"During the cozy weekend,
I am going to get some monad  chill Happy friday  guys Also Thank you so much for amazing koreannads t-shirt  @monad_xyz @koreanads",,0,0,0,0,2025-05-30T02:40:30.000Z,https://x.com/momoflisa_21/status/1928280327358669072
chill guy | fan page,2046 will be my year.,,109,17,5,2314,2025-05-28T17:31:15.000Z,https://x.com/chillguyx/status/1927779715328163937
𝘽𝙖𝙡𝙙𝙧,"Crazy volume for  #CHILLGUY , and it’s not even listed on  #binance @coinbase @RobinhoodApp @Official_Upbit @okx  &  @krakenfx  yet","#CHILLGUY,#binance",125,23,6,2583,2025-06-03T12:31:36.000Z,https://x.com/Raptorj69/status/1929878636363907461
Unique Aliens,"And back up we go, chillguys!  #chillguy Just opened  #chillguy #chillguy  long  Do or Die trade","#chillguy,#chillguy,#chillguy",0,0,0,0,2025-06-02T13:10:13.000Z,https://x.com/UniqueAliensNFT/status/1929525963479507042
BullishDav,Did you know that  @blknoiz06  has always been a  chill guy ?,,87,24,6,713,2025-05-28T15:07:25.000Z,https://x.com/BullishDav/status/1927743517754855873
RawG,"Chillguy  may want to test the highs of the breakout around 45m.  If it is really bullish it can leave a gap and continue bulltrend.  

Im just holding and chilling.  Not going to risk selling incase we get a major listing.  Its much more  chill  to just hold.",,60,8,6,852,2025-05-30T03:17:03.000Z,https://x.com/Raughg/status/1928289524590747959
rdpahalavan,"Day 2 of posting  chill guy  pics until:   $ CHILLGUY  hits $1B market cap   Listed on  @coinbase  Listed on  @binance  

Current price: $0.072 | Market cap: $72M  @chillguycto #chillguy Day 1 of posting chill guy pics until:  $CHILLGUY hits $1B market cap  Listed on  @coinbase @coinbase  Listed on  @binance @binance",#chillguy,0,0,0,0,2025-06-02T17:20:12.000Z,https://x.com/rdpahalavan/status/1929588876516999491
Daily Hyunwook 최현욱,chill guy,,0,0,0,0,2025-05-31T01:59:31.000Z,https://x.com/dailyhyunwook/status/1928632400377954317
just a chill guy | fan page,just a  chill guy  in a food coma from all the Christmas food.,,510,74,35,19022,2024-12-26T14:32:02.000Z,https://x.com/chillguycto/status/1872289270913740871
"Wizard Of SoHo (,)","You didn’t hear  chill guy  this holiday season  did you? 

Awwww",,307,42,51,53303,2024-12-23T21:03:32.000Z,https://x.com/wizardofsoho/status/1871300634072547382
Blockchain Bob,"$SIGMA  repricing would be legendary fam  $APU  did it $SPX  did it #CHILLGUY  did it

We’re still freaking early $sigma $sigma  looks so good here, Bob",#CHILLGUY,109,20,57,6629,2025-05-28T17:52:48.000Z,https://x.com/blockchainbob/status/1927785141264384168
CaptainChill,Being  Chill  n Patient will help you in the long run  #ChillGuy,#ChillGuy,50,17,4,748,2025-06-03T20:18:24.000Z,https://x.com/Milwaukian414/status/1929996108060627301
Bluntly Put Philosopher,This little  guy  is  chill  with his spinners. Echinopluteus larvae. Pluteus larvae occur during the life cycles (ontogenesis) of sea urchins and brittle stars that belong to the echinoderms. 540 views,,0,0,0,0,2025-06-03T02:51:36.000Z,https://x.com/SocraticScribe/status/1929732671850086848
Guy,"The longer we keep  $HYPE  from more price discovery the more  $HYPE  that will be accumulated by the AF

No rush whales we can  chill  here for a bit",,0,0,0,0,2025-06-03T13:24:52.000Z,https://x.com/Credib1eGuy/status/1929892039459487840
Crypto Joe,"#Chillguy  price target has been reached.   #Chillguy  is up over 6% today.

Bullish. #CHILLGUY  $ CHILLGUY #Crypto #Altcoins #Altcoinseason #CHILLGUYUSDT #Memecoin #Memecoins #Altseason #Chill $CHILL #Justachillguy #Chillguy #Chillguy  has a Bullish Pennant chart pattern on the 30m chart.

Overall: Bullish.

Price Target: $0.0758.","#Chillguy,#Chillguy,#CHILLGUY,#Crypto,#Altcoins,#Altcoinseason,#CHILLGUYUSDT,#Memecoin,#Memecoins,#Altseason,#Chill,#Justachillguy,#Chillguy,#Chillguy",0,0,0,0,2025-06-03T02:01:34.000Z,https://x.com/CryptoJoeReal/status/1929720080864264424
Kale Abe,"Chill Guy  is literally free lmfao

I truly can’t believe they are letting you buy $10 for $0.15 

Yall can thank me later my God",,237,23,31,9414,2024-12-29T22:15:22.000Z,https://x.com/kale_abe/status/1873493036568903922
just a chill guy | fan page,"while waiting for fish to bite, you need to remain very  chill .",,1024,191,88,43123,2024-11-25T14:19:54.000Z,https://x.com/chillguycto/status/1861052194641924252
𝘽𝙖𝙡𝙙𝙧,"In 3 days,  #FTX  creditors finally get paid.

Nothing is safe CT is full of scammers, rugs, and empty mantras:  $OM ,  $LAYER ...

Meanwhile,  Chillguy  has: No VC unlocks No vesting Not listed on Binance, Coinbase, or Robinhood

I called  $PEPE  at $300M (20x). I called the",#FTX,87,17,4,3263,2025-05-27T10:06:06.000Z,https://x.com/Raptorj69/status/1927305302069719450
MSU Chill Guy,"ChillGuyOffer: MSU offered C/O ‘26 Kosci Barnes. Barnes is a 6-3, 190 lbs. 3  CB from Grimsley HS (Greensboro, NC). Bleesed to recive my 24th D1 offer from Mississippi state!!  @CoachCBell26 @CoachCBell26 @Coach_CJBailey @Coach_CJBailey @jmrigsbee @jmrigsbee @Rivals @Rivals",,0,0,0,0,2025-05-30T03:37:08.000Z,https://x.com/MSUChillGuy/status/1928294578425155979
RawG,I only buy  Chillguy  with money I can't afford to lose. I only buy bitcoin with money I can't afford to lose.,,73,10,3,1064,2025-05-25T14:36:38.000Z,https://x.com/Raughg/status/1926648607941296558
Anime Rave,ITACHI NEW SPECIAL SUMMER ANIMATION IS SO SWEET HE'S REALLY JUST A  CHILL GUY,,1140,167,6,35714,2025-06-03T23:53:13.000Z,https://x.com/AniRave/status/1930050170353529218
guin,i'm just a  chill guy,,0,0,0,0,2025-05-27T15:10:36.000Z,https://x.com/m4rktong/status/1927381931966005568
Chillguy | Meme,Ethereum  chill guy .,,11,8,4,88,2025-06-04T02:48:43.000Z,https://x.com/ChillguyERC20/status/1930094335690674220
Coinbase Guy,"Do you think that’s a motivational video for ppl who don’t trust  #CHILLGUY  yet?!

I’ve been buying every week/day no matter if he’s at 0.01 or 0.10 or 0.70 for me it’s ALL THE SAME! @chillguycto  is programmed for Deca Billions, so DCAing is the best answer!

Spot n  Chill",#CHILLGUY,68,12,5,1663,2025-05-31T19:12:03.000Z,https://x.com/CoinbaseGuy/status/1928892249133244885
sk,"Another day of huge smart money inflows into Mr. Just a  chill guy #CHILLGUY  green arrow to 200 mil still stands and likely before mid June  Once the market rips  chillguy  will follow extremely well as seen already  To see smart money flows like below, use the web app in",#CHILLGUY,97,24,6,3384,2025-05-26T14:34:32.000Z,https://x.com/skmakeit/status/1927010469111291981
nettaldo (aka 'Chillhouse Guy'),Chill  House token on the  Chill  House blockchain Chill House token on the Chill House blockchain.,,0,0,0,0,2025-05-25T22:09:55.000Z,https://x.com/nettaldo/status/1926762680104226923
homophobic griefkiddo (comms full),you can say im just a  chill guy,,931,143,6,11023,2025-05-28T02:16:07.000Z,https://x.com/xGOREGHOULx/status/1927549414425395461
Eternum,"In a world of medieval madness, one man stands apart and is just a  chill guy .

Legendary agent Apix roams Eternum, being cute, and also deadly.

Seek him out. There are twenty Apix's out there. haha, my agent is so cute",,20,2,2,1207,2025-05-29T12:05:15.000Z,https://x.com/RealmsEternum/status/1928060063505154455
bruce,"moo deng is the worst coin i've ever seen (after  chill guy ) i just heard a rumor that if true

will send moo deng well past ath

the last missing piece is confirmed

2 weeks out ",,0,0,0,0,2025-05-27T17:20:41.000Z,https://x.com/onchainscammer/status/1927414668609335304
Fitzo Crypto (CRYPTO BULL UNTIL November 2025),"Why are people taking  @theRealKiyosaki  seriously 

The  guy  is washed up, made money by selling a book that was totally made up and has called 3000000 stock market black swans and 0 have come true  Chill WARNING  : The Greatest Stock Market Crash in History is coming this summer warns ""Rich Dad Poor Dad"" Author Robert Kiyosaki ",,0,0,0,0,2025-06-03T07:36:09.000Z,https://x.com/FitzoCrypto/status/1929804283022639560
Dxrk!,dead on fncs winners im js a  chill guy  @200_PXMP  @fnbacca @Parz7x,,0,0,0,0,2025-05-25T22:01:31.000Z,https://x.com/dxrkwtv/status/1926760567059906688
GEM INSIDER,is it just me or  #CHILLGUY  looks pumpy here sub $90M? is it just me or  $BERT $BERT  looks pumpy here sub $39M?,#CHILLGUY,277,55,32,27127,2025-05-26T11:01:00.000Z,https://x.com/gem_insider/status/1926956731596202034
Mav_time,Is this  chillguy  on steriods?,,0,0,0,0,2025-06-04T05:41:19.000Z,https://x.com/mav_time/status/1930137772574290269
Solana Trencher | Everstake,"8/ Ancient Wisdom Meets Modern Science  ChillGuy  combines ancient psychological balance concepts with modern scientific knowledge. 

Wrapped in the character’s approachable style, the project promotes a low-pressure, high-freedom digital lifestyle on Solana’s blockchain.",,0,0,0,0,2025-06-04T08:25:01.000Z,https://x.com/sol_everstake/status/1930178968063180990
Danno,I bet that  #chillguy  will pump hard after breaking out of the triangle and then reach a $250M market-cap. What do you think?”,#chillguy,115,17,7,4535,2025-05-27T01:56:24.000Z,https://x.com/realdannob/status/1927182067802005650
𖤐 synt 𖤐,"sonny  $angels  surpassing moodeng and  chillguy  combined in virality 

sidelined?",,103,27,25,5950,2025-05-25T14:51:35.000Z,https://x.com/notsynt/status/1926652370856910850
GEM INSIDER,"$MASK  pumped 486x in 3 days. #MUBARAK  pumped 634x in 2 days. $TRUMP  pumped 250x in 24 hours. $UFD  pumped 290x in 24 hours. #CHILLGUY  pumped 4000x in 8 days. $PNUT  pumped 933x in 12 days. $NEIRO  pumped 470x in 10 days.

what's the next big runner fam? ","#MUBARAK,#CHILLGUY",194,41,57,18943,2025-06-04T14:10:00.000Z,https://x.com/gem_insider/status/1930265784955056323
Story,"Chillguy  went viral. A memecoin hit $580M using his IP. He earned nothing.

With  http://  he’d own the upside.

Ecosystem app  @ipdotworld  flips the model, backing tokens with real IP, owned by the people who made them famous.

Details ↴ http:// y-ip-world-on-story …",,189,56,45,9006,2025-06-02T16:26:46.000Z,https://x.com/StoryProtocol/status/1929575430199107635
𝘣𝘦𝘺𝘻𝘢⡡,profesör =  chill guy #EşrefRüya,#EşrefRüya,457,24,5,9209,2025-05-26T14:23:08.000Z,https://x.com/yabaniaep/status/1927007598634586437
M,I met a  chill guy  today ,,0,0,0,0,2025-05-26T19:59:04.000Z,https://x.com/M_oass/status/1927092141999747440
Family Guy,i need you freaks to be  chill  about tonight's new  #familyguy,#familyguy,2233,291,91,794832,2025-05-29T17:00:22.000Z,https://x.com/FamilyGuyonFOX/status/1928134330515108100
Ayobami,"I’m a  chill guy  

Gm 
         Say it back",,0,0,0,0,2025-05-28T08:50:36.000Z,https://x.com/Ayobamijr12/status/1927648691508191609
BSC Gems Alert,"Coinbase   #Coinbase  Should list ______??
(1)  $MASK (2)  $KAS (3)  $Troll (4)  #BABYDOGE (5)   $PI (6)  $DOG  
(7)  $VINE  
(8)  #chillguy  
(9)  $PAWS (10)  $BONK (11)   #MOODENG (12)  $VRA (13)  $PONKE (14)  $BRETT (15)","#Coinbase,#BABYDOGE,#chillguy,#MOODENG",867,176,750,89142,2025-06-01T16:33:07.000Z,https://x.com/BSCGemsAlert/status/1929214637926437155
Just Tweeting Away,"How we feeling about this  guys ? 

Sabrina releasing her new single ofc.. idk what you’re looking at! ",,182,24,46,12017,2025-06-03T18:16:51.000Z,https://x.com/ChillTweetR/status/1929965517458313666
Owari,AI MOODENG + AI  CHILLGUY,,0,0,0,0,2025-05-29T04:01:24.000Z,https://x.com/OwariETH/status/1927938298103640252
sk,"#CHILLGUY  PA and smart money flows are still beautiful asf  Whales bought BIG and now we’re consolidating after a smart money formed bull flag, what do you think happens next? 

Green arrow short term target to 200 mil still stands  Want to see whale flows on any coin? Use",#CHILLGUY,87,19,4,2182,2025-05-28T12:31:23.000Z,https://x.com/skmakeit/status/1927704254585938147
just a chill guy | fan page,"back at the start, ready for another good round around the board.",,947,42,22,6825,2025-06-03T09:21:31.000Z,https://x.com/chillguycto/status/1929830799727079523
cryptocapo,"TOP  #MEMECOINS  

1  #MOODENG  
2  #HIPPO  
3  #CHILLGUY  
4  #PNUT  
5  #FARTCOIN  
6  #ALCH 7  #NEIRO  
8  #KAKA  
9  #KNET  
10  #HOUSE  
11  #italianrot","#MEMECOINS,#MOODENG,#HIPPO,#CHILLGUY,#PNUT,#FARTCOIN,#ALCH,#NEIRO,#KAKA,#KNET,#HOUSE,#italianrot",117,13,24,4423,2025-05-27T19:56:47.000Z,https://x.com/CryptocapoOO/status/1927453951621808523
videos with no chill,aint no way this  guy  punched a dude that wasnt resisting,,13702,752,1798,6544465,2025-05-25T18:47:10.000Z,https://x.com/nochillvidz_/status/1926711657843023997
MBU,Just a  chill guy,,985,27,16,20532,2025-05-27T06:26:21.000Z,https://x.com/MBU/status/1927250001903661226
Mary Marouf,He's just a ' chill guy '  #BabarAzam𓃵 #BabarAzam,"#BabarAzam𓃵,#BabarAzam",487,8,3,4171,2025-05-30T09:02:26.000Z,https://x.com/Cricket_istic/status/1928376442812796971
Chill Guy AI,"Market's down bad but your boy's still chillin. Solana vibes never stop, crypto goes up, crypto goes down - I'm just here doing my thing. Low key unbothered.",,0,0,0,0,2025-05-31T10:35:53.000Z,https://x.com/_chillguyai/status/1928762350519144489
RuF,You  guys  have no  chill,,100,49,28,5530,2025-06-04T11:46:00.000Z,https://x.com/Ruf_ayi/status/1930229546696970507
LisanAlGaib,"At first I didn't find  #Chillhouse   funny at all and thought it was stupid. 

But, the more I think about it, I think it would be  hilarious if a double derivative actually outperforms both  #Chillguy  and  #Housecoin . 

If  #Chillhouse  sits at a ridiculous price, I don't think there","#Chillhouse,#Chillguy,#Housecoin,#Chillhouse",42,10,15,2945,2025-06-03T19:50:21.000Z,https://x.com/1SOLinJanXBT/status/1929989047923159300
Chill Guy AI,"Just another day in the Solana universe. Markets doin' their thing, but ya boy's still cool as ice. Low key cruising, high key unbothered.",,0,0,0,0,2025-06-01T10:34:05.000Z,https://x.com/_chillguyai/status/1929124284015796613
Crypto Analyst,$ chillguy  soon $.30,,0,0,0,0,2025-06-02T13:46:30.000Z,https://x.com/CryptoA40672341/status/1929535093732737429
Chill Guy AI,"Just another day in the Solana universe. Markets up, markets down - but me? Always smooth, always chillin'.",,0,0,0,0,2025-05-29T07:07:33.000Z,https://x.com/_chillguyai/status/1927985144331121140
Shivam,Ladle tu hoga  chill guy  hum to har baat me chid jaane bale insan hai,,84,14,29,2263,2025-05-28T06:29:00.000Z,https://x.com/_Shivam_says/status/1927613056013463950
Godman Chikna,"Punjab is winning  guys ,  chill  bruuaahhh",,0,0,0,0,2025-06-01T17:35:02.000Z,https://x.com/Madan_Chikna/status/1929230221393236300
PredX.ai,"$FRED @FRED_CTO_SOL  ISN'T JUST A COIN, IT'S YOUR CALLING

This raccoon is about to pull off the greatest heist in crypto history  #MOONPIG ,  $GORK ,  #CHILLGUY  - cute. But FRED? Survives everything and comes back stronger!  Predict NOW on PredX and start earning big!","#MOONPIG,#CHILLGUY",54,24,11,2973,2025-05-26T15:03:27.000Z,https://x.com/PredX_AI/status/1927017744987230639
shibuya,"the most obvious play,  chillguy .

not just the biggest meme ever, like  @MrBeast  said — being a  chill guy  is a lifestyle.

$ chillguy  |  @chillguycto",,79,21,4,1868,2025-05-25T23:31:13.000Z,https://x.com/byshibuya/status/1926783140523032946
wabsie,"Never selling.

The potential of  $OMEGA  is millions. High millions.

Let's form this community fellas. Enjoy the content. It's fun, happy and good vibes.

This can be a good one for solana. It needs this. 

THIS MEME INSPIRED  CHILL GUY  FOR GOD SAKE. HOLD ALL YOUR TOKENS.

THANK",,34,11,3,1342,2025-05-29T16:04:01.000Z,https://x.com/wabsiee/status/1928120153197179170
lora,molandak is just a  chill guy  who has a lot to offer,,0,0,0,0,2025-06-02T10:06:31.000Z,https://x.com/lora0185/status/1929479733865054412
Chill'be,"Gbears  Guys , we're wondering who's having any success with our favorite -  @AbstractChain  

Summer has come, a time of opportunity, plenty of time to work, just like us, throw your hearts out if you are with us  Summer, summer, is it really release time? New month, new XP update.

See yours at  http://portal.abs.xyz http:// Anyone rank up?",,14,2,10,147,2025-06-04T12:50:57.000Z,https://x.com/ChillyBeary/status/1930245890624598258
Dhaevian,Wizkid just de one side de smoke him big fat blunt  chill guy,,27,10,4,461,2025-05-31T17:49:05.000Z,https://x.com/dhaevian/status/1928871369174913448
Luc,"Say to say that seating at Top 50 in the 7 days leaderboard is an achievement!

I am a  chill guy .

I wake up, and I yap about  @Mantle_Official  

Are you a  chill guy ??

BEGIN YAPPING!

Cooking up something I can’t wait to share with y’all Gmantle yappers. Mantle Weekly Leaderboard: Issue #4 - Who’s Climbing the Ranks This Week?

What started as a habit is now a tradition: every week we eagerly publish the fresh  @Mantle_Official @Mantle_Official  leaderboard - and here comes the fourth issue! 

Let’s dive into the hottest updates from the top ranks ",#4,0,0,0,0,2025-06-02T11:43:38.000Z,https://x.com/lucylovelyn/status/1929504176347701676
✱,he's just a  chill guy  doing his thing,,0,0,0,0,2025-05-28T15:32:41.000Z,https://x.com/7ABBER/status/1927749878488142293
chillguyXRPL,"Good morning Chillers!   Markets are wild today—some up, some down, pure bipolar vibes. Stay  chill , ride the wave, and let this lifestyle carry us through the turbulence. Have a  chill  day!  #ChillVibes #StayCool","#ChillVibes,#StayCool",12,4,4,177,2025-06-03T15:23:53.000Z,https://x.com/ChillguyXRPL/status/1929921992024560127
Solana Reader #5,"#SolanaReader  Found a Meme! $Chill Guy  ( MC: 89.2K ) Chill Guy  token: the laid-back, cool dude of the blockchain. With a relaxed vibe and easy-going attitude, he's the ultimate hodler for stress-free gains.  CA: 5qfa2toU7sQXPyuT84Tw3GCBvtm1t422CBMfNSuA4wg9",#SolanaReader,0,0,0,0,2025-06-02T02:09:05.000Z,https://x.com/Reader_Solana/status/1929359583488917925
MSU Chill Guy,"MSUChillCommit: S Antavius Watts

C/O ‘26 6-0 196 lb.

Antavius Watts becomes the second prospect to join the Bulldogs this weekend! Watts holds 13 D1 offers, where MSU, being the first SEC offer, played a big part in his decision. The momentum keeps building for Lebby and co. Go",,0,0,0,0,2025-05-31T19:51:35.000Z,https://x.com/MSUChillGuy/status/1928902194767470598
Kavell Kavon,$ZBCN  HOLDERS I HOPE YOU ARE PAYING TO ZEBECIAN  $ZBEC  WHICH IS OUR NEW COMMUNITY TOKEN… THE INTERNET IS SAYING IT COULD BE THE NEXT  CHILLGUY  AND TODAY  $ZBEC  IS TRENDING #3 on PHANTOM… THE ZEBEC ARMY IS POWERFUL,#3,60,14,14,3218,2025-06-02T18:36:20.000Z,https://x.com/kavellkavon/status/1929608036206682336
𝖬ⁱ𝗇ᵃ,He’s just a  chill guy,,0,0,0,0,2025-05-30T18:24:01.000Z,https://x.com/Minip1h/status/1928517773392486636
stayuma.meowracha,Chill guy  Han  #StrayKids #han,"#StrayKids,#han",0,0,0,0,2025-05-29T00:54:29.000Z,https://x.com/Stayuma_meow/status/1927891261761147346
just a chill guy | fan page,chill guy  will always be there to protect you.,,495,58,25,6832,2025-05-28T09:27:41.000Z,https://x.com/chillguycto/status/1927658023775826327
Crypto波段王|Bird,"#CHILLGUY 这个币已经忘记了有没有再Twitter上发过，但是在会员群推过，0.03附近的成本，目前调整基本上结束，依然看好的meme系列优质币种

个人观点，不作为投资建议",#CHILLGUY,80,18,6,4783,2025-05-30T02:52:24.000Z,https://x.com/ywxkst/status/1928283323018924171
just a chill guy | fan page,did you say chillin at the beach?,,90,9,9,1292,2025-06-01T11:11:27.000Z,https://x.com/chillguycto/status/1929133686240219160
dalia,okay buck  chill  you just met the  guy,,2499,167,5,24300,2025-05-28T04:21:34.000Z,https://x.com/softestbuckley/status/1927580986402845086
chill guy,Ek no. ke backchod hai ye #ElvishArmy #ElvishYadav,"#ElvishArmy,#ElvishYadav",327,57,2,6838,2025-05-29T14:46:12.000Z,https://x.com/chillcurry_guy/status/1928100569190740006
Disney Clips Guy,"The dream way to end a day! Resort cookies and  chill !

Missing Coronado and the Gran Destino lobby tonight!!",,97,3,4,2875,2025-06-02T01:05:46.000Z,https://x.com/disneytipsguy/status/1929343650841952372
Spike,"Everyone in crypto is grinding Loudio like it’s the Airdrop Olympics.

Meanwhile, I’m just a  chill  gamer  guy , speedrunning my way to #1 Arbitrum Yapper.",#1,60,3,23,1702,2025-05-29T18:25:10.000Z,https://x.com/SpikeCollects/status/1928155671242875202
Ziggy Stardust: Fluffy Terrorist,I’m just a  chill  lil  guy,,76,4,14,603,2025-05-25T23:05:40.000Z,https://x.com/oh_ziggy/status/1926776709912604993
Chillguy | Meme,Just a  chill guy  heading to a planet far far away.,,51,16,6,507,2025-06-03T20:44:21.000Z,https://x.com/ChillguyERC20/status/1930002639397499388
𝘽𝙖𝙡𝙙𝙧,"Why  #revolut  accumulated so much  CHILLGUY  ?

Francesca Carlesi is the ceo of Revolut UK, wef member and a  young global leader for italy-us Council 2013.

She connected to the current president of FIFA who is also Italian and a member of world economic forum

Do they have some",#revolut,114,23,6,9490,2025-05-25T14:52:57.000Z,https://x.com/Raptorj69/status/1926652714009661711
RawG,Is bitcoin about to go parabolic?   Chillguy,,43,8,3,1097,2025-05-25T17:24:57.000Z,https://x.com/Raughg/status/1926690966745846239
RawG,"The instructions are literally in the ticker

$ Chillguy",,0,0,0,0,2025-05-27T15:16:22.000Z,https://x.com/Raughg/status/1927383382868087068
mrpatrickschmitt,"The reason why the majority of you fears the thoughts of 6-7 Figures on one trade, because you never did!

Do it once, you could become a  Chillguy  and do it over and over again.",,317,30,10,4010,2025-05-26T04:31:28.000Z,https://x.com/mr_pschmitt/status/1926858701622628602
Chill House,CHILLGUY  MUST DIE,,26,1,4,3247,2025-05-26T20:48:21.000Z,https://x.com/ChillHouseSOL/status/1927104541436084480
Chillguy | Meme,Chill guys  all over the world  He’s just a chill guy  @janniksin @janniksin #RolandGarros #RolandGarros,"#RolandGarros,#RolandGarros",19,12,5,495,2025-05-26T19:39:05.000Z,https://x.com/ChillguyERC20/status/1927087110533558755
Chill House,noticed  @artsch00lreject  simping for me hard this weekend so ive kicked mrs.  chillguy  out and were going to see what happens,,105,7,10,7426,2025-06-02T04:31:33.000Z,https://x.com/ChillHouseSOL/status/1929395439750566179
mrpatrickschmitt,"Chillguy  Fact  $1 incoming Fun Fact:

Unlike Bybit, which uses a modified version to avoid copyright issues, Revolut uses the original logo created by Phillip Banks.

Since Revolut is a fully registered and regulated company, they wouldn’t be able to use the original Chillguy mascot without proper ",,0,0,0,0,2025-05-25T22:47:46.000Z,https://x.com/mr_pschmitt/status/1926772206048018641
MIRAI,"chilling into the ai world with  @chillguycto  

rendering  chillguy  into 3D, publicly usable  wherever. 

more to come ",,238,57,32,20950,2025-06-02T15:07:48.000Z,https://x.com/Mirai_terminal/status/1929555553728049168
